user_id,gender,date_of_birth,workclass,education_level,education_num,marital_status,occupation,relationship,capital_gain,capital_loss,hours_per_week,approved,address,email,inquiry_purpose_code,institute_type,account_type,asset_class_cd,asset_code,portfolio_type,age,Probs,Class
31263,1,1990-01-02,2,15,10.0,4,2,1,0.0,0.0,40.0,0,18512,34606,4,5,9,7,3,1,30,0.002,0.0
32732,1,1960-01-10,2,11,9.0,2,9,0,0.0,0.0,30.0,0,2831,24250,4,7,2,3,0,1,60,0.016,0.0
23315,1,1987-01-03,2,11,9.0,2,13,0,0.0,0.0,20.0,0,2400,2805,17,6,36,2,0,1,33,0.078,0.0
32532,0,1996-12-31,2,15,10.0,4,0,1,0.0,1721.0,40.0,0,29514,23272,4,5,1,5,0,1,23,0.002,0.0
5528,1,2001-12-30,2,4,3.0,4,5,3,0.0,0.0,40.0,0,15731,18921,4,7,17,7,0,1,18,0.0,0.0
28605,1,1952-01-12,2,5,4.0,2,2,0,0.0,0.0,40.0,0,9506,14279,14,2,34,7,0,3,68,0.096,0.0
12982,1,1977-01-05,2,7,12.0,2,12,0,0.0,0.0,40.0,0,17821,25938,0,5,0,5,2,1,43,0.216,0.0
32325,1,1985-01-03,2,11,9.0,2,2,0,0.0,0.0,40.0,0,34187,35740,4,5,34,7,0,3,35,0.0088,0.0
42072,0,1998-12-31,2,11,9.0,4,0,3,0.0,0.0,40.0,0,36986,22737,17,5,34,7,0,3,21,0.0,0.0
17625,1,1998-12-31,5,15,10.0,4,5,3,0.0,0.0,40.0,0,9257,2096,6,5,34,7,0,3,21,0.0,0.0
15745,0,1979-01-05,1,8,11.0,0,2,4,0.0,0.0,45.0,0,24763,6481,4,5,34,7,0,3,41,0.008,0.0
38156,1,1959-01-10,2,11,9.0,2,13,0,0.0,0.0,40.0,0,40620,26374,6,5,34,7,2,3,61,0.338,0.0
778,1,1996-01-01,2,11,9.0,4,2,1,0.0,0.0,50.0,0,42337,36187,4,5,1,3,0,1,24,0.004,0.0
7388,1,1998-12-31,2,11,9.0,4,10,3,0.0,0.0,40.0,0,30330,7141,9,5,34,7,0,3,21,0.004,0.0
26837,1,1984-01-04,5,4,3.0,2,7,0,0.0,0.0,40.0,0,41128,18065,4,7,34,7,0,3,36,0.044,0.0
28545,0,1983-01-04,1,8,11.0,4,10,1,0.0,0.0,40.0,0,31611,41922,4,5,34,7,0,3,37,0.016,0.0
1842,0,1971-01-07,0,15,10.0,0,3,1,0.0,0.0,50.0,0,37610,11508,17,5,1,2,0,1,49,0.086,0.0
26503,1,1998-12-31,2,11,9.0,2,6,0,0.0,0.0,40.0,0,14297,2771,2,5,34,7,0,3,21,0.0,0.0
12474,1,1974-01-06,2,11,9.0,2,6,0,0.0,0.0,40.0,0,35847,33470,4,5,17,7,2,1,46,0.31999999999999995,0.0
10689,1,1994-01-01,2,11,9.0,2,9,1,0.0,0.0,40.0,0,26126,29152,4,5,34,7,0,3,26,0.05,0.0
34637,0,1996-12-31,2,9,13.0,4,11,1,0.0,0.0,40.0,0,21750,42717,4,7,34,7,0,3,23,0.0,0.0
28952,0,1992-01-02,2,8,11.0,2,5,5,0.0,0.0,30.0,0,31319,3217,14,7,34,7,0,3,28,0.278,0.0
20379,0,1998-12-31,5,11,9.0,4,0,3,0.0,0.0,43.0,0,19944,18448,1,7,34,7,0,3,21,0.002,0.0
30920,1,1964-01-09,0,15,10.0,2,0,0,0.0,0.0,40.0,0,33152,17255,6,5,34,7,0,3,56,0.206,0.0
15344,0,1998-12-31,2,15,10.0,4,11,3,0.0,0.0,20.0,0,32891,36163,14,7,34,7,0,3,21,0.0,0.0
6779,1,2002-12-30,2,0,6.0,4,5,3,0.0,0.0,26.0,0,16553,35503,9,5,34,7,0,3,17,0.002,0.0
6735,0,1958-01-10,2,11,9.0,6,0,1,0.0,0.0,38.0,0,43414,23020,5,7,34,7,0,3,62,0.006,0.0
8611,1,1990-01-02,1,11,9.0,4,10,1,0.0,0.0,40.0,0,27626,17311,4,5,34,7,0,3,30,0.03,0.0
31011,1,2001-12-30,1,1,7.0,4,0,3,0.0,0.0,12.0,0,36557,20457,14,7,34,7,0,3,18,0.0,0.0
14842,1,1966-01-08,2,11,9.0,4,5,3,0.0,0.0,40.0,0,20243,39307,14,7,1,7,0,1,54,0.008,0.0
31410,1,1963-01-09,2,11,9.0,2,7,0,0.0,0.0,78.0,0,10056,16587,4,7,34,7,0,3,57,0.07840000000000001,0.0
16259,0,1970-01-07,5,11,9.0,0,0,3,0.0,0.0,40.0,0,2080,17622,4,7,34,7,0,3,50,0.0,0.0
33576,1,1996-12-31,2,11,9.0,2,6,0,0.0,0.0,48.0,0,11914,13689,17,5,34,7,0,3,23,0.044,0.0
43254,0,1973-01-06,2,11,9.0,2,0,5,0.0,0.0,40.0,0,7945,657,4,7,34,7,0,3,47,0.334,0.0
209,1,1978-01-05,5,12,14.0,0,9,1,0.0,0.0,40.0,0,3494,6152,4,5,34,7,0,3,42,0.046,0.0
3801,1,1970-01-07,3,15,10.0,2,6,0,0.0,0.0,70.0,0,18093,27739,4,5,34,7,0,3,50,0.098,0.0
37521,0,1964-01-09,2,11,9.0,2,11,5,0.0,0.0,4.0,0,31767,15327,9,7,36,3,0,3,56,0.054,0.0
42831,0,1992-01-02,2,1,7.0,0,7,4,0.0,0.0,40.0,0,15940,14186,6,5,34,7,0,3,28,0.0,0.0
38222,1,1986-01-03,2,8,11.0,2,12,0,0.0,0.0,40.0,0,20344,31284,13,7,34,6,0,3,34,0.15866666666666668,0.0
1985,0,1978-01-05,2,8,11.0,0,0,1,0.0,0.0,35.0,0,31006,14478,6,7,34,7,0,3,42,0.006,0.0
29296,1,1956-01-11,2,8,11.0,2,2,0,0.0,0.0,48.0,0,3035,20108,4,5,34,7,0,3,64,0.12,0.0
5075,1,1991-01-02,2,15,10.0,2,5,0,0.0,0.0,20.0,0,23216,9980,17,7,34,7,0,3,29,0.079,0.0
14914,1,1975-01-06,2,15,10.0,2,13,0,0.0,0.0,40.0,0,42299,30473,6,5,34,7,0,3,45,0.095,0.0
5380,0,1976-01-06,2,15,10.0,5,12,1,0.0,0.0,38.0,0,21417,34405,6,7,34,7,0,3,44,0.016,0.0
24437,1,1986-01-03,0,15,10.0,4,0,1,0.0,0.0,40.0,0,31249,26833,4,5,1,3,0,1,34,0.022,0.0
23623,1,1980-01-05,2,11,9.0,4,6,1,0.0,0.0,45.0,0,19303,19655,6,5,34,7,0,3,40,0.0,0.0
39249,1,1975-01-06,2,11,9.0,2,2,0,0.0,2051.0,40.0,0,3929,23626,4,5,34,7,0,3,45,0.213,0.0
13187,0,1996-12-31,2,15,10.0,4,7,3,0.0,0.0,20.0,0,10936,28658,4,7,1,1,0,1,23,0.0,0.0
25859,1,1966-01-08,2,15,10.0,2,11,0,0.0,0.0,40.0,0,12177,20399,4,5,9,7,2,1,54,0.439,0.0
39220,1,1996-12-31,2,0,6.0,4,2,1,0.0,0.0,40.0,0,11857,24976,4,5,34,7,0,3,23,0.0,0.0
10405,1,1959-01-10,2,11,9.0,2,2,0,0.0,0.0,37.0,0,22920,42681,4,7,34,7,0,3,61,0.046,0.0
34054,1,1992-01-02,2,15,10.0,2,5,0,0.0,0.0,40.0,0,32070,18246,17,7,34,7,0,3,28,0.064,0.0
28649,0,1975-01-06,2,7,12.0,6,11,4,0.0,0.0,40.0,0,12841,4670,4,5,17,7,0,1,45,0.002,0.0
42473,0,1997-12-31,1,9,13.0,4,9,3,0.0,0.0,18.0,0,32744,15486,17,5,34,7,0,3,22,0.002,0.0
26438,1,1993-01-01,2,11,9.0,5,6,1,0.0,0.0,43.0,0,38712,41271,6,5,34,7,0,3,27,0.008,0.0
27716,1,1984-01-04,2,11,9.0,0,3,1,0.0,0.0,40.0,0,23129,12564,4,7,34,7,0,3,36,0.002,0.0
9363,1,1986-01-03,2,11,9.0,2,13,0,0.0,0.0,52.0,0,14205,31464,4,7,34,7,0,3,34,0.062200000000000005,0.0
33944,0,1973-01-06,2,11,9.0,0,11,4,0.0,0.0,45.0,0,12407,3330,17,7,34,7,0,3,47,0.0,0.0
3582,1,1998-12-31,2,11,9.0,2,2,0,0.0,0.0,50.0,0,12293,22368,9,5,34,7,0,3,21,0.04,0.0
6898,1,1987-01-03,2,11,9.0,4,13,1,0.0,0.0,40.0,0,8155,26362,4,7,34,7,0,3,33,0.0,0.0
18930,1,1989-01-02,1,7,12.0,4,10,4,0.0,0.0,40.0,0,17825,15149,14,8,34,6,0,3,31,0.024,0.0
25829,1,1959-01-10,2,2,8.0,2,2,0,0.0,0.0,40.0,0,1037,7496,4,5,17,3,0,1,61,0.028,0.0
236,1,1974-01-06,2,0,6.0,2,5,0,0.0,0.0,45.0,0,26312,34371,0,7,28,1,0,3,46,0.146,0.0
11201,1,1959-01-10,2,11,9.0,2,7,0,0.0,0.0,40.0,0,41471,35671,4,5,34,7,0,3,61,0.108,0.0
7384,1,1992-01-02,2,0,6.0,2,13,0,0.0,0.0,40.0,0,21846,12573,4,5,34,7,0,3,28,0.014,0.0
43607,1,1980-01-05,2,9,13.0,2,12,0,0.0,0.0,40.0,0,33877,20384,4,7,34,7,0,3,40,0.874,1.0
20891,1,1972-01-07,2,8,11.0,3,9,1,0.0,0.0,40.0,0,4478,28607,4,5,34,7,0,3,48,0.016,0.0
16447,1,1988-01-03,2,15,10.0,4,3,1,0.0,0.0,60.0,0,37560,14958,4,7,34,7,0,3,32,0.052,0.0
33228,1,1979-01-05,2,11,9.0,2,6,0,0.0,0.0,40.0,0,33078,3644,4,5,34,7,0,3,41,0.04,0.0
28614,0,1996-01-01,2,11,9.0,0,7,4,0.0,0.0,40.0,0,38624,8501,4,5,34,7,0,3,24,0.0,0.0
32269,1,1972-01-07,1,9,13.0,2,9,0,0.0,0.0,40.0,0,25093,23361,17,5,34,7,0,3,48,0.8593333333333333,1.0
31842,0,1988-01-03,2,15,10.0,0,9,1,0.0,0.0,30.0,0,5097,33564,17,5,34,7,0,3,32,0.088,0.0
17408,0,1973-01-06,1,11,9.0,0,0,4,0.0,0.0,35.0,0,25215,1581,6,5,34,7,0,3,47,0.002,0.0
5695,0,1982-01-04,2,14,15.0,2,11,5,0.0,0.0,40.0,0,9755,5956,4,5,34,7,0,3,38,0.256,0.0
19437,1,2001-12-30,2,11,9.0,4,5,3,0.0,0.0,40.0,0,36634,13038,4,5,34,7,0,3,18,0.0,0.0
39327,0,1980-01-05,2,8,11.0,0,9,1,0.0,0.0,20.0,0,1514,22363,4,5,34,7,0,3,40,0.006,0.0
16516,1,1964-01-09,4,1,7.0,2,2,0,0.0,0.0,20.0,0,3830,16675,4,5,7,5,0,1,56,0.004,0.0
41757,1,1988-01-03,1,11,9.0,2,10,0,0.0,0.0,40.0,0,20565,27016,4,5,34,7,0,3,32,0.039,0.0
9096,0,1992-01-02,2,15,10.0,4,0,1,0.0,0.0,52.0,0,2712,23173,4,7,34,7,0,3,28,0.0,0.0
18247,1,1967-01-08,2,15,10.0,2,3,0,0.0,0.0,55.0,0,20584,18372,4,5,34,7,0,3,53,0.142,0.0
9293,1,1995-01-01,2,11,9.0,2,2,0,0.0,0.0,40.0,0,5533,37473,17,7,34,7,0,3,25,0.040766666666666666,0.0
40064,1,1988-01-03,2,15,10.0,2,2,0,0.0,0.0,40.0,0,16552,6427,17,5,34,7,0,3,32,0.067,0.0
24555,0,1985-01-03,3,9,13.0,5,9,1,0.0,0.0,50.0,0,22765,29966,4,7,18,5,0,1,35,0.028,0.0
16033,0,1995-01-01,2,8,11.0,0,0,4,0.0,0.0,40.0,0,9126,32310,4,5,34,7,0,3,25,0.004,0.0
32730,1,1972-01-07,4,15,10.0,2,2,0,0.0,0.0,40.0,0,38406,22548,6,5,34,7,0,3,48,0.042,0.0
32258,0,1973-01-06,2,15,10.0,0,0,1,0.0,0.0,40.0,0,39561,25642,1,5,34,7,0,3,47,0.0,0.0
17610,0,2002-12-30,2,1,7.0,4,7,2,0.0,0.0,20.0,0,30107,5279,4,5,34,7,0,3,17,0.0,0.0
26582,1,1976-01-06,2,4,3.0,2,6,0,0.0,0.0,40.0,0,15112,42772,4,5,2,5,0,1,44,0.002,0.0
25161,0,1974-01-06,1,15,10.0,0,13,1,0.0,0.0,40.0,0,19883,5904,4,5,34,7,0,3,46,0.042,0.0
34397,1,1978-01-05,0,15,10.0,2,13,0,0.0,0.0,40.0,0,32896,37389,17,7,34,7,0,3,42,0.256,0.0
2179,0,1959-01-10,2,11,9.0,0,7,1,0.0,0.0,40.0,0,7704,37602,17,7,34,7,0,3,61,0.002,0.0
1044,1,1973-01-06,2,9,13.0,2,2,0,0.0,0.0,40.0,0,2453,18540,9,6,34,7,0,3,47,0.16799999999999998,0.0
4764,1,1958-01-10,2,0,6.0,2,2,0,0.0,0.0,40.0,0,14157,23879,4,7,34,7,0,3,62,0.18186666666666668,0.0
5164,1,1958-01-10,4,9,13.0,2,3,0,0.0,0.0,40.0,0,11452,30304,4,5,34,7,0,3,62,0.25566666666666665,0.0
33768,1,1987-01-03,2,9,13.0,2,9,0,0.0,0.0,40.0,0,35650,7732,4,7,34,7,0,3,33,0.5069682539682541,1.0
7511,0,1981-01-04,1,9,13.0,2,9,5,0.0,0.0,42.0,0,34249,7015,4,7,34,7,0,3,39,0.29,0.0
31860,1,2002-12-30,2,1,7.0,4,5,3,0.0,0.0,10.0,0,26175,26849,4,5,34,7,0,3,17,0.0,0.0
31503,1,1962-01-09,2,15,10.0,2,3,0,0.0,0.0,40.0,0,26005,36569,4,7,34,7,0,3,58,0.2906666666666667,0.0
41960,1,1998-12-31,2,15,10.0,4,7,3,0.0,0.0,20.0,0,43576,23097,17,5,34,7,0,3,21,0.0,0.0
10765,1,1991-01-02,2,11,9.0,2,13,0,0.0,0.0,40.0,0,37840,8920,4,7,34,7,0,3,29,0.005,0.0
11418,1,1975-01-06,2,15,10.0,2,11,0,0.0,0.0,45.0,0,43404,37102,4,7,34,7,0,3,45,0.1387,0.0
3111,0,1995-01-01,2,11,9.0,4,11,2,0.0,0.0,50.0,0,37965,38397,17,0,34,7,0,3,25,0.008,0.0
10421,1,1957-01-10,1,9,13.0,2,13,0,0.0,0.0,40.0,0,28371,32222,14,7,34,7,0,3,63,0.54,1.0
11276,0,2001-12-30,2,1,7.0,4,7,3,0.0,0.0,20.0,0,34752,20801,17,7,34,7,0,3,18,0.0,0.0
12314,1,2000-12-30,2,3,2.0,4,6,2,0.0,0.0,40.0,0,35200,18523,6,5,1,3,0,1,19,0.004,0.0
42587,1,1971-01-07,4,11,9.0,2,3,0,0.0,0.0,45.0,0,10129,42022,4,5,34,7,0,3,49,0.216,0.0
15022,0,1971-01-07,1,12,14.0,0,3,1,0.0,0.0,40.0,0,6602,19942,4,7,34,7,0,3,49,0.17,0.0
16398,1,1960-01-10,2,11,9.0,2,2,0,0.0,0.0,50.0,0,1176,329,6,5,34,7,0,3,60,0.162,0.0
29295,1,1986-01-03,2,11,9.0,2,13,0,0.0,0.0,40.0,0,29128,30737,6,5,34,7,0,3,34,0.006,0.0
27294,1,1990-01-02,2,15,10.0,2,11,0,0.0,0.0,44.0,0,31116,13013,4,7,17,7,0,1,30,0.094,0.0
19972,1,1974-01-06,2,11,9.0,4,5,3,0.0,0.0,17.0,0,32029,27535,4,5,34,7,0,3,46,0.0,0.0
572,1,1988-01-03,4,8,11.0,2,2,0,0.0,0.0,40.0,0,28062,31901,4,7,34,7,0,3,32,0.058333333333333334,0.0
32195,1,1995-01-01,2,11,9.0,4,2,1,0.0,0.0,75.0,0,41681,30012,4,5,34,7,0,3,25,0.004,0.0
22121,1,1988-01-03,2,15,10.0,2,13,0,0.0,0.0,50.0,0,222,7773,4,5,34,7,0,3,32,0.086,0.0
37803,1,1999-12-31,2,11,9.0,4,2,3,0.0,0.0,30.0,0,18895,34549,2,5,34,7,0,3,20,0.0,0.0
28398,0,1986-01-03,2,11,9.0,0,3,1,0.0,0.0,48.0,0,21552,22474,1,5,17,7,0,1,34,0.012,0.0
10792,1,1980-01-05,2,15,10.0,4,3,1,0.0,0.0,50.0,0,36183,23830,17,5,1,7,0,1,40,0.066,0.0
30692,0,1980-01-05,2,11,9.0,0,2,1,0.0,0.0,40.0,0,37651,12871,4,5,35,5,0,2,40,0.002,0.0
41551,1,1986-01-03,2,7,12.0,2,2,0,0.0,0.0,65.0,0,23658,28542,17,7,34,7,0,3,34,0.174,0.0
30609,0,1997-12-31,2,15,10.0,4,2,3,0.0,0.0,35.0,0,4164,36678,4,5,10,1,0,1,22,0.0,0.0
32190,1,1982-01-04,2,15,10.0,2,5,0,0.0,0.0,40.0,0,34671,18710,14,2,34,7,0,3,38,0.248,0.0
26943,0,1990-01-02,1,15,10.0,0,0,4,0.0,0.0,40.0,0,28512,27345,4,5,34,7,0,3,30,0.008,0.0
16346,1,1979-01-05,1,11,9.0,2,2,0,0.0,0.0,40.0,0,10479,21374,4,5,34,7,0,3,41,0.1235,0.0
41568,1,1993-01-01,2,15,10.0,2,3,0,0.0,0.0,40.0,0,9184,22643,4,5,34,7,0,3,27,0.10485714285714286,0.0
10002,1,1956-01-11,2,15,10.0,2,3,0,0.0,0.0,20.0,0,42850,25256,4,5,2,1,0,1,64,0.046,0.0
37645,1,1979-01-05,4,11,9.0,2,13,0,0.0,0.0,45.0,0,3255,42512,6,5,34,7,0,3,41,0.054,0.0
11577,0,1969-01-07,2,4,3.0,5,6,4,0.0,0.0,40.0,0,27564,23409,4,5,34,7,0,3,51,0.0,0.0
17630,1,1959-01-10,1,3,2.0,2,7,0,0.0,0.0,40.0,0,13912,35462,4,7,34,7,0,3,61,0.014,0.0
21752,1,1999-12-31,2,11,9.0,4,5,3,0.0,0.0,40.0,0,15104,41673,17,5,34,7,0,3,20,0.0,0.0
18264,1,1968-01-08,1,12,14.0,2,9,0,0.0,0.0,40.0,0,33146,29160,4,7,33,5,0,1,52,0.296,0.0
16526,0,1984-01-04,5,9,13.0,4,9,4,0.0,0.0,40.0,0,15390,28641,4,5,34,7,0,3,36,0.006,0.0
31888,1,1987-01-03,2,12,14.0,4,3,4,0.0,0.0,40.0,0,42643,18681,14,7,34,7,0,3,33,0.336,0.0
18653,1,1980-01-05,2,11,9.0,2,9,0,0.0,0.0,50.0,0,5237,12821,4,7,34,7,0,3,40,0.08100000000000002,0.0
15127,1,1996-01-01,2,11,9.0,4,11,1,0.0,0.0,30.0,0,15639,6097,4,5,36,5,0,1,24,0.0,0.0
39828,0,1992-01-02,2,11,9.0,4,13,1,0.0,0.0,40.0,0,3412,5422,17,7,17,7,0,1,28,0.022,0.0
1636,0,1964-01-09,2,11,9.0,4,9,1,0.0,0.0,45.0,0,5399,7274,4,7,34,7,0,3,56,0.036,0.0
118,0,1989-01-02,2,9,13.0,6,7,1,0.0,0.0,30.0,0,15861,7624,4,7,36,5,0,1,31,0.024,0.0
42605,1,1986-01-03,2,11,9.0,0,13,1,0.0,0.0,50.0,0,3569,16895,13,7,34,7,0,3,34,0.034,0.0
4638,0,1995-01-01,2,11,9.0,4,0,1,0.0,0.0,40.0,0,2360,19140,4,5,34,7,0,3,25,0.0,0.0
35419,1,1989-01-02,3,11,9.0,4,2,1,0.0,0.0,45.0,0,41841,9943,17,7,17,7,0,1,31,0.04,0.0
40358,1,1982-01-04,2,8,11.0,2,2,0,0.0,0.0,40.0,0,2290,38932,4,7,34,7,0,3,38,0.058727272727272725,0.0
28778,1,1985-01-03,2,11,9.0,2,2,0,0.0,0.0,32.0,0,31879,1981,4,5,34,7,0,3,35,0.03,0.0
12756,0,1986-01-03,2,9,13.0,2,9,5,0.0,0.0,40.0,0,41676,16650,14,7,2,5,0,1,34,0.189,0.0
5400,0,1974-01-06,2,11,9.0,2,0,5,0.0,0.0,40.0,0,16830,30421,4,7,34,7,0,3,46,0.4033333333333334,0.0
31876,0,2000-12-30,1,15,10.0,4,11,3,0.0,0.0,16.0,0,20179,382,4,5,17,7,0,1,19,0.0,0.0
4846,0,1994-01-01,2,7,12.0,4,7,3,0.0,0.0,15.0,0,42254,9922,4,5,30,1,0,1,26,0.0,0.0
21018,1,1973-01-06,2,15,10.0,2,2,0,0.0,0.0,40.0,0,42812,11449,4,5,18,7,0,1,47,0.034,0.0
37656,0,1990-01-02,2,11,9.0,4,8,3,0.0,0.0,40.0,0,40106,3070,4,7,34,7,0,3,30,0.002,0.0
8292,1,2001-12-30,2,15,10.0,4,7,3,0.0,0.0,16.0,0,4411,25460,4,5,17,7,0,1,18,0.0,0.0
29581,0,1987-01-03,2,11,9.0,2,11,5,0.0,0.0,45.0,0,37612,3700,17,7,34,7,0,3,33,0.214,0.0
30710,1,1985-01-03,2,2,8.0,4,4,1,0.0,0.0,20.0,0,33224,37364,4,5,34,7,0,3,35,0.002,0.0
1834,0,2002-12-30,2,1,7.0,4,7,3,0.0,0.0,15.0,0,34527,7258,4,5,34,7,0,3,17,0.0,0.0
34555,0,1999-12-31,3,15,10.0,4,0,3,0.0,0.0,20.0,0,17607,9403,4,7,1,5,0,1,20,0.0,0.0
35896,0,1999-12-31,2,7,12.0,4,7,1,0.0,0.0,40.0,0,39695,33308,4,5,1,7,0,1,20,0.002,0.0
11623,1,2002-12-30,2,0,6.0,4,7,3,0.0,0.0,20.0,0,6544,2842,4,7,34,7,0,3,17,0.0,0.0
41951,1,1975-01-06,2,3,2.0,2,6,0,0.0,0.0,40.0,0,25190,15595,4,5,34,7,0,3,45,0.0,0.0
22060,0,1993-01-01,2,9,13.0,4,3,3,0.0,0.0,40.0,0,38962,30098,4,7,34,7,0,3,27,0.0,0.0
24249,0,1975-01-06,3,8,11.0,0,11,4,0.0,0.0,30.0,0,23481,36776,4,7,34,7,0,3,45,0.012,0.0
13611,0,1996-12-31,2,7,12.0,4,0,3,0.0,1974.0,20.0,0,18261,36928,1,7,0,5,0,1,23,0.006,0.0
11794,1,1976-01-06,1,9,13.0,0,9,4,0.0,0.0,45.0,0,10759,27681,4,5,34,7,0,3,44,0.104,0.0
12274,1,1984-01-04,2,9,13.0,0,3,1,0.0,1741.0,40.0,0,11847,32043,17,5,34,7,0,3,36,0.082,0.0
18941,0,1985-01-03,2,6,5.0,4,3,1,0.0,0.0,40.0,0,8200,5432,9,5,33,5,0,1,35,0.012,0.0
3048,0,1964-01-09,2,9,13.0,3,9,4,0.0,0.0,40.0,0,31713,11720,4,5,7,5,2,1,56,0.162,0.0
13442,1,1973-01-06,2,12,14.0,0,12,1,0.0,0.0,40.0,0,6965,1910,4,7,34,7,0,3,47,0.122,0.0
6045,1,1983-01-04,2,11,9.0,2,2,0,0.0,0.0,68.0,0,25933,2248,4,5,34,7,0,3,37,0.14083333333333334,0.0
1936,0,1986-01-03,5,8,11.0,4,0,4,0.0,0.0,40.0,0,9204,35886,4,7,34,7,0,3,34,0.002,0.0
41403,1,1962-01-09,4,11,9.0,2,4,0,0.0,0.0,72.0,0,29300,20604,4,5,17,7,0,1,58,0.236,0.0
27832,1,1980-01-05,2,11,9.0,2,13,0,0.0,0.0,35.0,0,7738,22696,4,5,34,7,0,3,40,0.0205,0.0
13031,0,1978-01-05,2,11,9.0,4,11,3,0.0,0.0,40.0,0,9029,39668,4,5,34,7,0,3,42,0.0,0.0
20862,1,1981-01-04,4,11,9.0,2,11,0,0.0,0.0,70.0,0,31726,1347,4,7,34,7,0,3,39,0.058666666666666666,0.0
13540,1,1998-12-31,2,11,9.0,4,2,4,0.0,0.0,35.0,0,5768,24001,4,5,35,5,2,2,21,0.004,0.0
38771,0,1968-01-08,2,15,10.0,0,0,1,0.0,0.0,60.0,0,2916,16899,4,5,34,7,0,3,52,0.058,0.0
26238,1,1987-01-03,2,7,12.0,2,11,0,0.0,0.0,40.0,0,34302,34419,4,5,34,7,0,3,33,0.089,0.0
43196,0,1982-01-04,2,12,14.0,4,3,4,0.0,0.0,35.0,0,39301,26974,14,7,34,7,0,3,38,0.108,0.0
5544,1,1996-01-01,5,7,12.0,2,0,0,0.0,0.0,30.0,0,9749,24942,4,7,34,7,0,3,24,0.022,0.0
21503,1,1978-01-05,4,11,9.0,2,13,0,0.0,0.0,96.0,0,27297,12370,4,5,34,7,0,3,42,0.066,0.0
41083,1,1966-01-08,4,9,13.0,2,2,0,0.0,0.0,50.0,0,20672,16032,4,7,17,7,0,1,54,0.112,0.0
19619,1,1978-01-05,2,8,11.0,2,7,0,0.0,0.0,45.0,0,4413,27826,6,5,35,5,2,2,42,0.632,1.0
31836,0,1972-01-07,2,15,10.0,0,0,1,0.0,0.0,50.0,0,4804,37359,4,7,17,7,0,1,48,0.004,0.0
18036,1,1988-01-03,2,9,13.0,2,9,0,0.0,0.0,40.0,0,8864,40522,4,3,17,7,0,1,32,0.223,0.0
36291,1,1975-01-06,4,9,13.0,2,9,0,0.0,0.0,30.0,0,10217,14287,4,7,34,7,0,3,45,0.18,0.0
11337,0,1975-01-06,1,9,13.0,0,3,4,0.0,0.0,60.0,0,18030,34373,4,7,34,7,0,3,45,0.11,0.0
20116,0,1998-12-31,2,15,10.0,4,0,3,0.0,1721.0,35.0,0,3669,3519,14,7,34,7,0,3,21,0.0,0.0
24280,1,1976-01-06,2,11,9.0,2,7,0,0.0,0.0,25.0,0,8169,20569,4,5,34,7,0,3,44,0.002,0.0
4168,0,1995-01-01,2,15,10.0,4,11,3,0.0,0.0,40.0,0,42362,24849,6,5,34,7,0,3,25,0.0,0.0
32353,1,1978-01-05,2,11,9.0,0,6,1,0.0,0.0,40.0,0,1892,30457,6,5,33,5,0,1,42,0.006,0.0
36265,1,1993-01-01,2,11,9.0,4,13,3,0.0,0.0,40.0,0,1183,29893,12,5,34,7,0,3,27,0.006,0.0
8546,0,1987-01-03,5,9,13.0,4,9,2,0.0,0.0,40.0,0,19494,39951,17,7,34,7,0,3,33,0.102,0.0
38396,1,1970-01-07,4,15,10.0,2,2,0,0.0,0.0,55.0,0,25929,4626,14,7,34,7,0,3,50,0.196,0.0
7532,1,1974-01-06,2,8,11.0,2,9,0,0.0,0.0,60.0,0,18730,18105,4,7,17,7,0,1,46,0.406,0.0
29677,0,1997-12-31,2,7,12.0,4,7,4,0.0,0.0,35.0,0,25776,7018,4,5,17,5,2,1,22,0.0,0.0
38564,0,1968-01-08,2,11,9.0,4,7,4,0.0,0.0,45.0,0,22618,19023,4,5,0,5,0,1,52,0.026,0.0
40528,0,1963-01-09,4,3,2.0,6,2,2,0.0,1602.0,45.0,0,25187,25598,4,7,1,5,0,1,57,0.03,0.0
25437,1,1979-01-05,4,8,11.0,0,4,1,0.0,0.0,40.0,0,37358,8491,9,5,34,7,0,3,41,0.0,0.0
22850,1,1978-01-05,2,11,9.0,2,6,0,0.0,1579.0,42.0,0,28287,11887,15,6,34,7,0,3,42,0.09078571428571428,0.0
12333,1,1969-01-07,4,2,8.0,2,7,0,0.0,0.0,99.0,0,37353,8783,14,7,34,7,0,3,51,0.152,0.0
43791,1,2000-12-30,2,0,6.0,4,5,3,0.0,0.0,25.0,0,5531,22451,9,7,35,5,0,2,19,0.0,0.0
21084,1,1967-01-08,2,0,6.0,2,2,0,0.0,0.0,40.0,0,39402,30778,4,5,34,7,0,3,53,0.176,0.0
8869,0,2000-12-30,2,15,10.0,4,7,3,0.0,0.0,15.0,0,10386,30833,4,5,34,7,0,3,19,0.0,0.0
33826,1,1983-01-04,2,11,9.0,2,2,0,0.0,0.0,40.0,0,4058,13965,17,7,34,7,0,3,37,0.19079833499833518,0.0
2583,0,1969-01-07,2,11,9.0,6,9,4,0.0,0.0,40.0,0,24720,28182,4,7,34,7,0,3,51,0.012,0.0
42054,1,1996-01-01,2,15,10.0,4,2,3,0.0,0.0,60.0,0,19259,39105,4,5,34,7,0,3,24,0.0,0.0
